fifa_version,short_name,overall,potential,age,league_name,club_name,nationality_name,pace,shooting,passing,dribbling,defending,physic
23,A. Zagré,66,75,20,Eredivisie,FC Utrecht,France,81.0,43.0,58.0,67.0,58.0,49.0
23,F. Cardozo,66,75,21,Primera División,Olimpia,Paraguay,72.0,63.0,59.0,69.0,26.0,59.0
23,M. Svoboda,66,74,23,Serie B,Venezia,Austria,57.0,41.0,53.0,58.0,65.0,78.0
23,D. Gugganig,66,70,25,Bundesliga,Wolfsberger AC,Austria,51.0,36.0,49.0,48.0,67.0,69.0
23,J. Pretell,66,71,23,Primera Division,Sporting Cristal,Peru,68.0,50.0,64.0,65.0,63.0,64.0
23,Cadete,66,66,28,A-League,Melbourne Victory,Spain,69.0,38.0,63.0,62.0,62.0,68.0
23,A. Hagelskjær,66,70,25,Eliteserien,Sarpsborg 08,Denmark,68.0,48.0,62.0,60.0,67.0,71.0
23,E. Lombardo,66,69,25,La Liga 2,Huesca,France,80.0,61.0,59.0,71.0,35.0,46.0
23,J. Holúbek,66,66,31,Ekstraklasa,Piast Gliwice,Slovakia,73.0,25.0,51.0,61.0,62.0,66.0
23,A. Leguizamón,66,66,30,Liga Pro,Emelec,Argentina,59.0,33.0,52.0,51.0,66.0,72.0
23,T. Tlolane,66,67,27,Premier League,Orlando Pirates,South Africa,68.0,28.0,57.0,63.0,61.0,60.0
23,K. Dlamini,66,67,26,Premier League,Orlando Pirates,South Africa,73.0,66.0,63.0,64.0,24.0,48.0
23,M. Jarjué,66,72,24,Allsvenskan,Elfsborg,Gambia,68.0,35.0,47.0,55.0,64.0,79.0
23,T. Huk,66,67,27,Ekstraklasa,Piast Gliwice,Slovakia,61.0,29.0,47.0,44.0,66.0,65.0
23,Y. Ben Balla,66,70,26,2. Bundesliga,Darmstadt 98,France,67.0,51.0,53.0,60.0,65.0,67.0
23,T. Sabitzer,66,74,21,Bundesliga,Wattens,Austria,75.0,63.0,59.0,69.0,24.0,64.0
23,C. Gustafsson,66,77,22,Allsvenskan,Kalmar,Sweden,60.0,48.0,61.0,65.0,56.0,69.0
23,Riki,66,71,24,La Liga 2,Albacete,Spain,70.0,62.0,65.0,68.0,48.0,54.0
23,J. Cáceres,66,74,22,Liga Profesional,Racing Club,Argentina,79.0,45.0,57.0,63.0,60.0,66.0
23,A. Țigănașu,66,66,32,Liga 1,Botoşani,Romania,71.0,52.0,59.0,52.0,62.0,70.0
23,D. Haruț,66,72,23,Liga 1,FCSB,Romania,71.0,41.0,59.0,56.0,64.0,71.0
23,D. Michalski,66,70,24,2. Bundesliga,SpVgg Greuther Fürth,Poland,72.0,56.0,55.0,60.0,64.0,79.0
23,B. Rusu,66,66,32,Liga 1,FCSB,Romania,70.0,66.0,58.0,63.0,27.0,70.0
23,R. Opruț,66,72,24,Liga 1,Hermannstadt,Romania,78.0,36.0,54.0,61.0,60.0,72.0
23,U. Akyol,66,70,24,Super Lig,Antalyaspor,Germany,67.0,55.0,65.0,67.0,63.0,67.0
23,O. Villadsen,66,75,20,Superliga,Nordsjælland,Denmark,85.0,47.0,61.0,70.0,59.0,65.0
23,M. Azarkan,66,76,20,Eredivisie,Excelsior,Netherlands,83.0,57.0,54.0,74.0,23.0,53.0
23,Saúl Crespo,66,70,25,Super League,Odisha FC,Spain,55.0,52.0,61.0,61.0,64.0,75.0
23,Z. Lepasa,66,71,25,Premier League,Orlando Pirates,South Africa,75.0,68.0,47.0,63.0,26.0,55.0
23,I. Jack,66,70,24,Eliteserien,Strømsgodset,Nigeria,54.0,45.0,58.0,61.0,63.0,71.0
23,A. Doughty,66,74,22,Championship,Luton Town,England,83.0,46.0,59.0,62.0,56.0,57.0
23,R. Deaconu,66,68,25,Ekstraklasa,Korona Kielce,Romania,66.0,66.0,70.0,69.0,51.0,60.0
23,D. Males,66,75,21,Super League,Basel,Switzerland,77.0,60.0,62.0,67.0,36.0,64.0
23,M. Burch,66,81,21,Super League,Luzern,Switzerland,67.0,43.0,50.0,50.0,67.0,71.0
23,E. López,66,73,21,Liga Profesional,Godoy Cruz,Argentina,83.0,47.0,60.0,70.0,59.0,71.0
23,M. Paluli,66,66,27,Super Lig,Sivasspor,Turkey,71.0,43.0,55.0,66.0,64.0,66.0
23,D. Hayashi,66,70,25,Jupiler Pro League,Sint-Truiden,Japan,69.0,65.0,55.0,65.0,30.0,69.0
23,R. Neshcheret,66,80,20,Premier League,Dynamo Kyiv,Ukraine,,,,,,
23,S. Dikmen,66,66,28,Super Lig,Konyaspor,Turkey,66.0,43.0,57.0,61.0,65.0,67.0
23,Carreira,66,75,21,La Liga 2,Villarreal II,Spain,64.0,40.0,58.0,57.0,62.0,52.0
23,T. Schreiber,66,78,20,2. Bundesliga,Holstein Kiel,Germany,,,,,,
23,Borja Sainz,66,78,21,Super Lig,Giresunspor,Spain,77.0,52.0,60.0,67.0,38.0,48.0
23,Ramón Enríquez,66,76,21,La Liga 2,Málaga,Spain,69.0,62.0,67.0,65.0,57.0,63.0
23,R. Piscopo,66,72,24,A-League,Newcastle Jets,Australia,79.0,65.0,60.0,74.0,39.0,61.0
23,G. Kyeremeh,66,78,22,Ligue 2,Caen,France,83.0,64.0,59.0,68.0,32.0,39.0
23,R. Redes,66,73,22,Major League Soccer,Austin,Paraguay,79.0,61.0,62.0,67.0,45.0,58.0
23,F. Franco,66,75,23,Primera División,Cerro Porteño,Paraguay,76.0,43.0,63.0,62.0,62.0,70.0
23,S. Lentinelly,66,72,24,Primera Division,Liverpool,Uruguay,,,,,,
23,N. Acevedo,66,75,23,Major League Soccer,New York City,Uruguay,77.0,55.0,59.0,65.0,65.0,64.0
23,T. Vecino,66,73,23,Primera Division,Liverpool,Uruguay,63.0,68.0,58.0,62.0,31.0,53.0
23,J. Trasante,66,74,23,Primera Division,Nacional,Uruguay,68.0,56.0,57.0,64.0,62.0,73.0
23,O. Quiñonez,66,66,27,Liga Pro,9 de Octubre,Ecuador,71.0,51.0,63.0,63.0,61.0,75.0
23,Y. Mosquera,66,66,37,Liga Pro,Universidad Católica,Colombia,55.0,26.0,49.0,52.0,64.0,73.0
23,J. Chalá,66,66,27,Liga Pro,Emelec,Ecuador,80.0,60.0,62.0,68.0,33.0,63.0
23,G. Cortéz,66,71,24,Liga Pro,Universidad Católica,Ecuador,81.0,47.0,53.0,68.0,58.0,70.0
23,G. Simeone,66,79,19,La Liga 2,Real Zaragoza,Argentina,75.0,66.0,57.0,64.0,25.0,70.0
23,O. Edvardsen,66,70,23,Eredivisie,Go Ahead Eagles,Norway,88.0,60.0,56.0,68.0,46.0,75.0
23,Raúl García,66,79,21,La Liga 2,Mirandés,Spain,62.0,70.0,50.0,61.0,24.0,55.0
23,L. Schleimer,66,70,22,2. Bundesliga,Nürnberg,Germany,68.0,56.0,61.0,70.0,40.0,45.0
23,F. Pacheco,66,72,23,Eredivisie,FC Emmen,Peru,71.0,61.0,62.0,65.0,43.0,73.0
23,C. Beltrán,66,66,31,Primera Division,Cienciano,Argentina,34.0,40.0,52.0,57.0,66.0,69.0
23,R. Solís,66,73,24,Primera Division,Sporting Cristal,Peru,,,,,,
23,W. Araujo,66,67,26,Primera Division,Metropolitanos,Paraguay,70.0,68.0,64.0,66.0,26.0,56.0
23,C. Varela,66,76,22,Primera Division,Deportivo Táchira,Venezuela,,,,,,
23,G. Schiavone,66,68,29,Primera Division,Metropolitanos,Venezuela,,,,,,
23,J. Nardoni,66,76,19,Liga Profesional,Unión Santa Fe,Argentina,72.0,57.0,64.0,69.0,55.0,57.0
23,K. Minda,66,74,23,Liga Pro,Universidad Católica,Ecuador,60.0,50.0,58.0,62.0,65.0,71.0
23,D. Reasco,66,72,23,Liga Profesional,Newell's Old Boys,Ecuador,76.0,66.0,54.0,65.0,33.0,74.0
23,A. Blanco,66,66,34,Primera Division,Sport Boys,Argentina,69.0,64.0,52.0,65.0,45.0,73.0
23,T. Doyle,66,80,20,Championship,Sheffield United,England,65.0,62.0,68.0,66.0,59.0,65.0
23,C. Makoun,66,76,22,Major League Soccer,New England,Venezuela,64.0,43.0,60.0,58.0,65.0,74.0
23,M. Miranda,66,76,22,Liga Profesional,Gimnasia La Plata,Argentina,69.0,59.0,65.0,68.0,56.0,53.0
23,D. Villalba,66,66,31,Liga Pro,Mushuc Runa,Paraguay,66.0,32.0,47.0,51.0,66.0,69.0
23,Á. Gracia,66,66,33,Liga Pro,Emelec,Ecuador,69.0,51.0,63.0,55.0,61.0,76.0
23,G. Anangonó,66,73,24,Liga Pro,Universidad Católica,Ecuador,80.0,53.0,62.0,65.0,60.0,68.0
23,J. Espinoza,66,72,23,Major League Soccer,Chicago Fire,Ecuador,77.0,38.0,57.0,62.0,63.0,69.0
23,J. Quintero,66,70,23,Liga Pro,Emelec,Ecuador,53.0,27.0,47.0,46.0,65.0,69.0
23,S. Asan,66,72,23,Super Lig,Trabzonspor,Turkey,73.0,43.0,56.0,65.0,63.0,53.0
23,Z. Debast,66,81,18,Jupiler Pro League,Anderlecht,Belgium,61.0,52.0,65.0,62.0,64.0,71.0
23,M. Tomianovic,66,74,20,Liga De Futbol Prof,Royal Pari,Bolivia,83.0,64.0,63.0,64.0,60.0,70.0
23,A. Bejarano,66,66,38,Liga De Futbol Prof,Independiente Petrolero,Bolivia,66.0,54.0,67.0,64.0,63.0,50.0
23,F. Rodríguez,66,66,27,Liga De Futbol Prof,Wilstermann,Bolivia,72.0,28.0,50.0,56.0,62.0,78.0
23,T. Valencia,66,66,31,Liga Pro,Barcelona Guayaquil,Ecuador,77.0,65.0,59.0,66.0,63.0,68.0
23,N. Diliberto,66,76,20,Ligue 2,Valenciennes,France,68.0,47.0,66.0,70.0,52.0,53.0
23,S. Turati,66,78,20,Serie B,Frosinone,Italy,,,,,,
23,M. Montiel,66,69,26,Primera Division,River Plate,Uruguay,68.0,47.0,60.0,52.0,63.0,70.0
23,S. Sebulonsen,66,72,22,Superliga,Brøndby,Norway,77.0,59.0,58.0,64.0,59.0,74.0
23,F. Romero,66,77,22,Primera División,Cerro Porteño,Paraguay,65.0,69.0,54.0,62.0,25.0,67.0
23,C. Vélez,66,66,29,Liga Pro,Delfin,Ecuador,64.0,65.0,60.0,60.0,63.0,68.0
23,M. Tenho,66,69,27,Veikkausliiga,HJK,Finland,58.0,23.0,49.0,50.0,66.0,69.0
23,A. Albu,66,66,28,Liga 1,Rapid Bucuresti,Romania,62.0,63.0,63.0,60.0,63.0,76.0
23,L. Ramírez,66,70,24,Primera Division,Caracas,Venezuela,63.0,57.0,62.0,65.0,50.0,61.0
23,Pablo Gozálbez,66,77,21,La Liga,Valencia,Spain,58.0,66.0,64.0,69.0,49.0,49.0
23,N. Nkounkou,66,78,21,Championship,Cardiff City,France,81.0,41.0,59.0,64.0,59.0,69.0
23,S. Ngapandouetnbu,66,75,19,Ligue 1,Olympique Marseille,France,,,,,,
23,Juande,66,77,22,La Liga 2,Málaga,Spain,64.0,35.0,51.0,50.0,67.0,66.0
23,N. Morgantini,66,66,27,Liga Profesional,Platense,Argentina,77.0,50.0,61.0,66.0,61.0,66.0
23,M. Pineda,66,75,24,Major League Soccer,Chicago Fire,United States,53.0,31.0,48.0,58.0,67.0,70.0
23,U. Güneş,66,74,22,Super Lig,Alanyaspor,Turkey,65.0,49.0,61.0,64.0,61.0,65.0
23,R. Bacchia,66,71,23,Liga Profesional,Independiente,Uruguay,,,,,,
23,P. Kioso,66,73,22,Championship,Rotherham United,Republic of Ireland,70.0,45.0,58.0,63.0,62.0,69.0
23,F. Lo Celso,66,78,22,Liga Profesional,Rosario Central,Argentina,70.0,56.0,69.0,66.0,60.0,55.0
23,D. González,66,75,20,Primera Division,Universidad Católica,Chile,62.0,23.0,47.0,47.0,67.0,66.0
23,J. Cruz,66,74,22,Liga Profesional,Banfield,Argentina,64.0,68.0,47.0,60.0,28.0,64.0
23,Barbero,66,73,23,La Liga,Osasuna,Spain,69.0,66.0,50.0,62.0,21.0,63.0
23,D. Velkovski,66,67,27,Jupiler Pro League,Cercle Brugge,Bulgaria,68.0,51.0,59.0,63.0,63.0,66.0
23,N. Geyrhofer,66,73,22,Bundesliga,Sturm Graz,Austria,57.0,27.0,40.0,46.0,66.0,70.0
23,E. Jirka,66,69,24,Fortuna Liga,Viktoria Plzeň,Slovakia,85.0,64.0,60.0,61.0,33.0,73.0
23,J. Rodríguez,66,71,23,Liga Pro,Emelec,Ecuador,78.0,53.0,57.0,66.0,62.0,56.0
23,Warleson,66,70,25,Jupiler Pro League,Cercle Brugge,Brazil,,,,,,
23,N. Sosa,66,69,26,Primera Division,River Plate,Uruguay,71.0,66.0,52.0,59.0,32.0,57.0
23,K. Chodyna,66,73,23,Ekstraklasa,Zagłębie Lubin,Poland,84.0,55.0,58.0,66.0,59.0,65.0
23,E. Arauz,66,66,32,Liga De Futbol Prof,Guabirá,Bolivia,,,,,,
23,M. Martínez,66,74,23,Primera División,Cerro Porteño,Paraguay,,,,,,
23,Ricard Pujol,66,71,24,La Liga 2,Ponferradina,Spain,74.0,43.0,53.0,59.0,64.0,64.0
23,V. Mendoza,66,69,27,Liga Pro,Barcelona Guayaquil,Ecuador,,,,,,
23,M. Enrique,66,77,22,Primera Division,Cerro Largo,Argentina,74.0,54.0,62.0,61.0,62.0,73.0
23,Miguel Berry,66,70,24,Major League Soccer,DC United,Spain,71.0,63.0,48.0,66.0,27.0,70.0
23,Alkain,66,69,25,La Liga 2,Deportivo Alavés,Spain,75.0,63.0,59.0,70.0,24.0,50.0
23,S. Notaroberto,66,71,24,Primera Division,Caracas,Venezuela,79.0,38.0,55.0,59.0,61.0,60.0
23,Ricardo Matos,66,77,22,Liga Portugal,Portimonense,Portugal,76.0,65.0,58.0,68.0,28.0,62.0
23,T. Tessmann,66,80,20,Serie B,Venezia,United States,59.0,47.0,64.0,67.0,59.0,72.0
23,P. Abraham,66,79,19,Eredivisie,FC Groningen,Sweden,85.0,62.0,56.0,69.0,28.0,57.0
23,F. Petroli,66,71,24,Liga Profesional,River Plate,Argentina,,,,,,
23,E. Roldán,66,75,21,Liga Profesional,Unión Santa Fe,Argentina,75.0,62.0,64.0,67.0,61.0,62.0
23,J. Bagan,66,76,20,Championship,Cardiff City,Republic of Ireland,69.0,38.0,55.0,58.0,63.0,64.0
23,G. Tapia,66,78,20,Primera Division,Universidad Católica,Chile,78.0,59.0,52.0,69.0,25.0,52.0
23,C. Reiner,66,68,24,Ekstraklasa,Piast Gliwice,Austria,41.0,29.0,54.0,40.0,66.0,76.0
23,T. Lemperle,66,79,20,Bundesliga,FC Köln,Germany,71.0,63.0,59.0,69.0,32.0,58.0
23,L. Lund,66,73,22,Superliga,Viborg,Denmark,,,,,,
23,L. Delaurier-Chaubet,66,83,20,Ligue 2,Bordeaux,France,70.0,59.0,70.0,68.0,29.0,39.0
23,M. Tillman,66,83,20,Premiership,Rangers,United States,79.0,64.0,57.0,67.0,19.0,60.0
23,S. Rooney,66,68,25,League One,Fleetwood Town,Scotland,76.0,47.0,60.0,64.0,58.0,85.0
23,J. Sterner,66,76,20,2. Bundesliga,Holstein Kiel,Germany,81.0,43.0,65.0,67.0,61.0,63.0
23,H. Heggheim,66,76,21,Superliga,Brøndby,Norway,72.0,29.0,51.0,56.0,65.0,71.0
23,T. Ndicka Matam,66,73,22,Jupiler Pro League,KV Oostende,France,77.0,48.0,58.0,68.0,57.0,66.0
23,K. Caliskaner,66,73,22,2. Bundesliga,Jahn Regensburg,Germany,70.0,61.0,52.0,67.0,21.0,66.0
23,A. Klynge,66,74,21,Superliga,Silkeborg,Denmark,68.0,55.0,63.0,68.0,61.0,69.0
23,K. Ruiz-Atil,66,78,19,Ligue 1,Auxerre,France,67.0,54.0,64.0,72.0,44.0,40.0
23,A. Mosór,66,77,19,Ekstraklasa,Piast Gliwice,Poland,66.0,33.0,42.0,48.0,65.0,73.0
23,A. Albanese,66,72,22,Jupiler Pro League,KV Oostende,Belgium,77.0,62.0,63.0,72.0,46.0,58.0
23,P. Ba,66,66,29,Ligue 2,Pau,Mauritania,73.0,66.0,52.0,66.0,26.0,69.0
23,Jaume Cuéllar,66,78,20,La Liga 2,Lugo,Bolivia,76.0,67.0,59.0,69.0,26.0,53.0
23,G. Turda,66,71,24,Liga 1,Argeş,Romania,72.0,34.0,43.0,41.0,66.0,71.0
23,A. Tofan,66,69,25,Liga 1,Argeş,Romania,75.0,44.0,61.0,56.0,60.0,70.0
23,A. Sanyang,66,74,23,Ligue 2,Grenoble Foot 38,Gambia,85.0,60.0,56.0,73.0,40.0,59.0
23,N. Patterson,66,81,20,Premier League,Everton,Scotland,77.0,44.0,57.0,64.0,62.0,69.0
23,C. Tengstedt,66,76,22,Eliteserien,Rosenborg,Denmark,83.0,64.0,57.0,66.0,31.0,62.0
23,Hugo Novoa,66,79,19,Bundesliga,RB Leipzig,Spain,73.0,66.0,47.0,70.0,22.0,45.0
23,A. Amoo,66,78,20,Superliga,København,Nigeria,83.0,57.0,57.0,74.0,25.0,59.0
23,S. Prieto,66,66,29,Liga Profesional,Tigre,Argentina,68.0,42.0,52.0,58.0,61.0,67.0
23,M. Rundić,66,66,30,Ekstraklasa,Raków Częstochowa,Serbia,67.0,37.0,41.0,48.0,64.0,75.0
23,A. Musaba,66,76,21,Ligue 2,Metz,Netherlands,87.0,64.0,56.0,68.0,24.0,62.0
23,R. Edwards,66,79,19,League One,Peterborough United,England,69.0,30.0,47.0,59.0,66.0,64.0
23,J. Oosterwolde,66,79,21,Serie B,Parma,Netherlands,90.0,37.0,56.0,60.0,59.0,71.0
23,J. Sforza,66,81,20,Liga Profesional,Newell's Old Boys,Argentina,71.0,58.0,63.0,66.0,60.0,64.0
23,Matheus Babi,66,71,24,Liga Portugal,Santa Clara,Brazil,74.0,69.0,49.0,60.0,21.0,56.0
23,A. Cabrera,66,66,29,Liga Profesional,Banfield,Argentina,62.0,51.0,63.0,62.0,60.0,73.0
23,Ž. Rogelj,66,73,22,Bundesliga,Wattens,Slovenia,76.0,51.0,61.0,68.0,58.0,66.0
23,B. Verbruggen,66,77,19,Jupiler Pro League,Anderlecht,Netherlands,,,,,,
23,M. Braunöder,66,80,20,Bundesliga,Austria Wien,Austria,77.0,47.0,66.0,71.0,59.0,60.0
23,B. Roux,66,73,22,Ligue 2,Guingamp,France,59.0,39.0,55.0,57.0,66.0,68.0
23,M. Sangare,66,78,20,Jupiler Pro League,Zulte-Waregem,Mali,81.0,62.0,61.0,70.0,32.0,55.0
23,J. Navas,66,66,28,Liga Profesional,Arsenal de Sarandi,Argentina,71.0,51.0,57.0,63.0,63.0,65.0
23,N. Holm,66,76,21,Ligue 1,Reims,Norway,74.0,67.0,52.0,66.0,27.0,77.0
23,Nélson da Luz,66,72,24,Liga Portugal,Vitória SC,Angola,73.0,64.0,59.0,68.0,32.0,58.0
23,V. Sourlis,66,79,19,Eredivisie,Fortuna Sittard,Greece,72.0,57.0,63.0,68.0,59.0,67.0
23,Aimar Oroz,66,79,20,La Liga,Osasuna,Spain,67.0,64.0,68.0,65.0,52.0,55.0
23,Fortuño,66,74,20,La Liga,Espanyol,Spain,,,,,,
23,Zito Luvumbo,66,76,20,Serie B,Cagliari,Angola,80.0,60.0,59.0,70.0,33.0,39.0
23,K. Çalhanoğlu,66,78,19,Bundesliga,Schalke 04,Germany,71.0,51.0,64.0,66.0,59.0,66.0
23,J. Chávez,66,77,20,Liga Pro,Independiente del Valle,Ecuador,81.0,52.0,56.0,65.0,59.0,63.0
23,L. Delap,66,84,19,Championship,Stoke City,England,71.0,66.0,49.0,62.0,24.0,69.0
23,C. Castro Devenish,66,79,21,Liga BetPlay,Atlético Nacional,Colombia,44.0,36.0,45.0,47.0,67.0,66.0
23,R. Tagir,66,79,19,Jupiler Pro League,Westerlo,Turkey,67.0,33.0,53.0,61.0,67.0,63.0
23,J. Che,66,82,18,Bundesliga,TSG Hoffenheim,United States,73.0,26.0,56.0,62.0,62.0,67.0
23,N. Ahamada,66,78,20,Bundesliga,VfB Stuttgart,France,69.0,50.0,63.0,72.0,57.0,61.0
23,T. Monare,66,66,32,Premier League,Orlando Pirates,South Africa,74.0,66.0,66.0,68.0,67.0,64.0
23,E. Villar,66,76,22,Primera Division,Cerro Largo,Uruguay,75.0,69.0,56.0,68.0,30.0,68.0
23,F. Román Villalba,66,74,23,Liga Profesional,Aldosivi,Paraguay,78.0,45.0,53.0,62.0,63.0,62.0
23,Joan García,66,78,21,La Liga,Espanyol,Spain,,,,,,
23,M. John,66,77,20,2. Bundesliga,SpVgg Greuther Fürth,Germany,62.0,53.0,64.0,72.0,60.0,52.0
23,D. Aceves,66,77,21,La Liga 2,Real Oviedo,Mexico,70.0,41.0,54.0,60.0,63.0,60.0
23,A. Sánchez,66,73,23,Primera Division,Everton,Argentina,64.0,50.0,64.0,68.0,61.0,68.0
23,R. Toledo,66,66,32,Primera División,Guaireña,Paraguay,59.0,63.0,62.0,65.0,60.0,61.0
23,L. Schuler,66,72,23,2. Bundesliga,Magdeburg,Germany,85.0,65.0,45.0,61.0,33.0,67.0
23,T. Carranza,66,66,30,Primera Division,Sport Boys,Peru,67.0,61.0,61.0,64.0,52.0,61.0
23,I. Machuca,66,75,22,Liga Profesional,Unión Santa Fe,Argentina,80.0,54.0,59.0,72.0,40.0,50.0
23,Robson,66,66,29,Liga De Futbol Prof,Wilstermann,Brazil,75.0,38.0,52.0,44.0,64.0,75.0
23,F. La Mantía,66,70,26,Primera Division,Deportivo La Guaira,Venezuela,65.0,52.0,57.0,47.0,67.0,70.0
23,J. Fuentes,66,71,25,Primera Division,Metropolitanos,Venezuela,62.0,38.0,56.0,48.0,68.0,62.0
23,M. Silveira,66,76,22,Primera Division,Wanderers,Uruguay,,,,,,
23,K. Becerra,66,69,26,Liga Pro,9 de Octubre,Ecuador,60.0,34.0,44.0,46.0,66.0,66.0
23,D. Méndez,66,66,31,Liga De Futbol Prof,Royal Pari,Bolivia,,,,,,
23,Jesús Bueno,66,72,23,Major League Soccer,Philadelphia Union,Venezuela,60.0,50.0,62.0,60.0,64.0,68.0
23,Lautaro,66,78,21,La Liga,Celta de Vigo,Uruguay,63.0,67.0,46.0,65.0,20.0,59.0
23,Y. Chacón,66,83,19,Primera Division,Deportivo Táchira,Venezuela,80.0,64.0,59.0,67.0,27.0,41.0
23,E. Giménez,66,72,24,Primera División,Cerro Porteño,Paraguay,78.0,62.0,61.0,67.0,43.0,58.0
23,N. Dorgeles,66,80,19,Jupiler Pro League,Westerlo,Mali,84.0,64.0,59.0,70.0,35.0,52.0
23,M. Rogers,66,82,19,Premier League,Manchester City,England,75.0,65.0,60.0,66.0,40.0,65.0
23,N. Amarilla,66,66,34,Liga De Futbol Prof,Guabirá,Paraguay,53.0,33.0,49.0,35.0,68.0,74.0
23,L. Hurtado,66,66,28,Liga De Futbol Prof,Guabirá,Bolivia,65.0,64.0,67.0,64.0,62.0,61.0
23,W. Cevallos,66,66,32,Liga Pro,Universidad Católica,Ecuador,69.0,66.0,63.0,66.0,60.0,65.0
23,N. Harriel,66,75,21,Major League Soccer,Philadelphia Union,United States,78.0,32.0,51.0,55.0,64.0,73.0
23,C. Ribera,66,70,25,Liga De Futbol Prof,Royal Pari,Bolivia,63.0,61.0,61.0,69.0,62.0,58.0
23,Urko González,66,77,21,La Liga,Real Sociedad,Spain,50.0,43.0,59.0,52.0,66.0,68.0
23,J. Vlak,66,71,23,Eredivisie,FC Emmen,Netherlands,68.0,55.0,58.0,65.0,62.0,72.0
23,E. Rivera,66,66,32,Liga De Futbol Prof,Always Ready,Bolivia,61.0,58.0,63.0,65.0,62.0,62.0
23,G. Wagner,66,79,20,Primera Division,Wanderers,Uruguay,59.0,62.0,62.0,64.0,63.0,46.0
23,R. Cabral,66,77,21,Liga Profesional,Huracán,Argentina,75.0,58.0,59.0,72.0,29.0,49.0
23,M. Čabraja,66,69,25,Premiership,Hibernian,Croatia,75.0,47.0,62.0,65.0,60.0,71.0
23,D. Kolinger,66,68,28,Liga 1,CFR Cluj,Croatia,52.0,34.0,43.0,44.0,63.0,80.0
23,L. Petkov,66,76,21,Bundesliga,FC Augsburg,Germany,77.0,63.0,65.0,67.0,54.0,63.0
23,D. Fofana,66,83,19,Eliteserien,Molde,Côte d'Ivoire,90.0,62.0,52.0,69.0,22.0,72.0
23,A. Schjelderup,66,83,18,Superliga,Nordsjælland,Norway,75.0,59.0,60.0,71.0,35.0,47.0
23,K. Rolón,66,74,21,Primera Division,Wanderers,Uruguay,67.0,46.0,50.0,63.0,62.0,49.0
23,M. Otazú,66,67,25,Liga Profesional,Colón,Paraguay,67.0,67.0,63.0,61.0,60.0,64.0
23,A. Saidi,66,71,22,Allsvenskan,Hammarby,Sweden,71.0,60.0,62.0,68.0,41.0,62.0
23,G. Benavídez,66,68,26,Liga Profesional,Talleres Córdoba,Argentina,65.0,36.0,55.0,59.0,64.0,59.0
23,B. Sepúlveda,66,66,29,Liga Profesional,Barracas Central,Argentina,53.0,67.0,51.0,61.0,28.0,71.0
23,I. Kharatin,66,66,27,Ekstraklasa,Legia Warszawa,Ukraine,53.0,61.0,59.0,60.0,64.0,71.0
23,É. Michut,66,84,19,Championship,Sunderland,France,62.0,53.0,65.0,71.0,57.0,51.0
23,Y. Arismendi,66,71,24,Liga Profesional,Sarmiento,Argentina,77.0,62.0,59.0,66.0,35.0,59.0
23,E. Garnås,66,68,27,Eliteserien,Lillestrøm,Norway,39.0,32.0,46.0,45.0,65.0,79.0
23,S. Rosane,66,74,22,Liga Profesional,San Lorenzo,Argentina,57.0,48.0,55.0,58.0,65.0,71.0
23,D. Rivillo,66,71,25,Primera Division,Caracas,Venezuela,80.0,49.0,56.0,61.0,63.0,54.0
23,Dário Essugo,66,82,17,Liga Portugal,Sporting CP,Portugal,65.0,52.0,59.0,67.0,63.0,70.0
23,Nazinho,66,80,18,Liga Portugal,Sporting CP,Portugal,75.0,33.0,53.0,58.0,64.0,58.0
23,S. Guerrero,66,76,21,Liga Profesional,Platense,Uruguay,75.0,67.0,57.0,66.0,29.0,66.0
23,O. El Hilali,66,78,18,La Liga,Espanyol,Morocco,81.0,40.0,55.0,64.0,61.0,61.0
23,L. Onetto,66,69,25,Primera Division,Cerro Largo,Uruguay,77.0,55.0,56.0,66.0,25.0,55.0
23,Thiago Andrade,66,75,21,Major League Soccer,New York City,Brazil,84.0,64.0,55.0,70.0,44.0,58.0
23,A. Jasic,66,78,19,Bundesliga,Wolfsberger AC,Austria,74.0,50.0,58.0,66.0,60.0,68.0
23,Kayky,66,86,19,Liga Portugal,Paços de Ferreira,Brazil,79.0,58.0,57.0,72.0,28.0,45.0
23,H. Keïta,66,77,20,Jupiler Pro League,Kortrijk,Mali,70.0,57.0,63.0,69.0,56.0,59.0
23,R. Giampaoli,66,73,22,Eliteserien,Rosenborg,Argentina,64.0,33.0,50.0,58.0,64.0,71.0
23,A. Richardson,66,77,20,Ligue 2,Le Havre,France,58.0,51.0,61.0,66.0,61.0,71.0
23,T. Galván,66,76,22,Liga Profesional,Defensa y Justicia,Argentina,76.0,61.0,63.0,71.0,35.0,46.0
23,M. Rodríguez,66,66,32,Primera Division,Nacional,Uruguay,,,,,,
23,Rubén Alves,66,68,27,La Liga 2,Racing Santander,Spain,69.0,44.0,49.0,58.0,65.0,70.0
23,P. Rommens,66,71,24,Eredivisie,Go Ahead Eagles,Belgium,66.0,59.0,70.0,64.0,50.0,61.0
23,Miki Muñoz,66,67,27,La Liga 2,Burgos,Spain,57.0,55.0,64.0,64.0,67.0,76.0
23,D. Albu,66,74,21,Liga 1,U Craiova 1948,Romania,71.0,58.0,66.0,64.0,59.0,73.0
23,W. Baeten,66,69,25,Liga 1,U Craiova 1948,Belgium,75.0,63.0,63.0,65.0,53.0,71.0
